season_id,date,Team,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9,Round 10,Round 11,Round 12,Round 13,Round 14,Round 15,Round 16,Round 17,Round 18,Round 19,Round 20,Round 21,Round 22,Round 23,Round 24,Round 25,Round 26,Round 27,Round 28,Round 29,Round 30
2802103,09/02/24,Leicester,L,L,D,W,W,L,W,W,D,W,W,W,L,L,W,L,L,L,W,L,D,L,L,D,D,W,L,L,D,L
2802103,09/02/24,Crystal Palace,L,D,L,L,L,W,W,D,L,D,D,W,L,L,L,L,W,L,L,L,W,D,D,W,W,W,L,L,W,W
2802103,09/02/24,Newcastle,L,L,L,L,L,L,L,W,L,L,W,L,L,D,L,L,D,L,L,L,L,D,L,W,D,L,W,D,D,W
2802128,09/02/24,Chelsea,D,L,W,W,L,W,L,D,W,L,L,W,W,D,W,D,W,L,W,W,W,W,W,W,L,D,L,W,D,L
2802128,09/02/24,Liverpool,W,L,W,L,W,D,W,W,L,L,W,L,L,L,W,W,W,L,W,D,W,W,W,D,D,W,W,L,W,W
2802128,09/02/24,Tottenham,D,W,W,W,L,L,W,D,L,W,L,D,W,W,D,W,W,W,W,W,L,W,W,L,W,W,D,D,L,W
2802128,09/02/24,Manchester Blue,W,D,W,L,W,W,W,D,D,W,W,W,L,W,D,D,W,W,W,L,W,W,L,W,D,W,L,L,D,W
2802128,09/02/24,Bournemouth,W,W,W,W,W,W,W,W,W,W,W,L,W,L,L,W,L,W,D,L,L,W,L,D,W,D,L,W,D,W
2802128,09/02/24,West Ham,L,D,W,L,D,D,L,L,L,D,D,D,L,L,W,L,L,L,L,W,L,L,L,D,D,W,L,D,D,D
2802128,09/02/24,Manchester Reds,L,W,L,W,L,W,L,L,D,D,W,D,W,D,W,D,D,W,D,D,W,W,W,W,W,L,W,W,D,D
2802128,09/02/24,Wolverhampton,D,W,L,D,D,L,L,L,D,D,W,D,W,L,L,D,W,W,L,W,W,L,W,L,D,L,W,L,D,L
2802128,09/02/24,Watford,W,D,W,L,L,W,W,L,W,L,W,W,L,W,L,W,W,L,L,W,D,L,W,D,D,W,W,W,L,D
2802128,09/02/24,London Guns,L,W,L,L,D,W,W,W,W,W,L,L,W,D,L,L,D,L,D,L,L,L,W,W,W,L,W,W,D,W
2802128,09/02/24,Everton,L,W,L,W,D,L,L,W,W,D,D,W,L,L,D,W,L,W,L,W,W,L,L,W,L,L,W,W,W,L
2802128,09/02/24,Burnley,W,L,L,L,W,L,L,D,L,W,L,W,L,W,W,L,D,W,L,L,D,L,L,L,L,L,L,L,D,W
2802128,09/02/24,Southampton,L,L,W,L,D,W,L,W,D,L,W,D,W,W,W,L,L,L,D,L,D,L,L,L,W,D,D,W,L,L
2802128,09/02/24,Leicester,D,D,L,W,W,L,L,D,L,L,L,L,L,W,D,W,L,L,W,L,D,L,D,L,L,W,L,L,D,L
2802128,09/02/24,Crystal Palace,D,L,L,W,L,L,W,L,W,L,L,D,W,D,L,L,L,W,L,W,L,W,L,W,L,D,L,L,D,D
2802128,09/02/24,Newcastle,D,L,L,D,D,L,W,D,L,W,L,L,L,L,L,L,D,L,W,L,L,W,D,L,D,L,W,L,W,L
2802153,09/02/24,Chelsea,W,L,D,L,W,W,L,W,W,D,L,W,W,W,D,D,L,W,D,W,W,W,D,W,W,D,D,W,L,L
2802153,09/02/24,Liverpool,L,W,L,W,W,D,D,W,W,W,D,W,W,L,D,W,W,D,W,W,L,D,W,W,W,W,W,L,W,W
2802153,09/02/24,Tottenham,W,W,W,L,L,L,L,W,L,D,W,D,D,W,D,W,W,D,W,W,L,W,W,L,W,W,W,W,L,W
2802153,09/02/24,Manchester Blue,L,W,W,W,W,W,W,L,W,W,D,W,W,D,D,L,W,D,L,L,L,W,D,W,W,L,W,D,D,L
2802153,09/02/24,Bournemouth,D,D,W,W,L,L,W,D,D,L,W,D,L,W,D,W,D,D,D,D,W,L,D,W,L,L,W,W,L,W
2802153,09/02/24,West Ham,D,W,D,L,L,W,W,W,D,W,L,L,L,D,D,L,D,L,L,W,W,L,L,D,L,W,L,W,D,L
2802153,09/02/24,Manchester Reds,W,L,L,W,L,W,D,L,W,W,W,L,W,W,D,W,D,D,L,L,D,W,L,W,L,W,W,W,L,W
2802153,09/02/24,Wolverhampton,L,L,W,L,D,D,W,W,D,W,L,L,W,L,D,W,L,W,D,D,W,L,D,D,W,L,D,L,W,L
2802153,09/02/24,Watford,L,D,L,W,D,W,D,L,L,L,L,W,L,D,W,L,L,L,D,D,D,D,D,L,W,W,L,L,W,L
2802153,09/02/24,London Guns,W,D,L,W,W,L,W,W,W,D,D,L,L,D,W,L,W,D,W,D,D,L,W,L,L,D,W,W,L,W
2802153,09/02/24,Everton,W,L,D,L,W,W,D,L,L,W,L,D,L,W,L,L,L,D,W,L,L,L,D,W,W,L,L,W,L,W
2802153,09/02/24,Burnley,L,D,L,L,D,L,L,L,L,L,W,D,L,L,D,W,D,L,W,D,L,W,L,L,L,D,L,D,W,W
2802153,09/02/24,Southampton,W,W,W,D,L,L,L,L,D,L,W,W,W,L,L,L,W,W,L,L,L,L,W,L,W,D,L,L,W,L
2802153,09/02/24,Leicester,L,D,D,W,L,W,L,W,L,L,L,L,W,L,D,D,L,D,L,W,W,W,D,D,L,D,L,L,W,L
2802153,09/02/24,Crystal Palace,W,D,D,L,W,L,L,D,L,D,D,D,D,W,W,L,W,L,L,L,W,W,D,L,L,D,W,L,L,W
2802153,09/02/24,Newcastle,L,L,D,D,D,L,W,L,W,L,W,D,L,L,L,W,L,W,W,D,D,L,L,D,L,L,L,L,W,L
2802176,09/02/24,Chelsea,D,D,D,W,D,L,W,W,W,W,W,D,W,D,D,D,L,W,W,W,D,W,D,D,W,L,L,W,D,D
2802176,09/02/24,Liverpool,W,D,W,L,D,W,D,W,W,D,L,W,W,W,W,D,W,D,L,L,W,W,D,W,D,W,D,W,W,W
2802176,09/02/24,Tottenham,L,W,D,L,L,W,W,W,D,D,W,W,W,L,W,W,D,W,W,W,D,W,W,W,W,L,W,L,L,D
2802176,09/02/24,Manchester Blue,D,D,W,L,W,D,D,W,D,W,L,W,D,D,W,W,D,W,D,W,W,L,D,W,W,W,W,W,D,W
2802176,09/02/24,Bournemouth,D,W,D,W,W,D,W,L,W,W,L,D,W,L,D,L,D,W,W,W,D,W,L,W,D,W,L,D,L,D
2802176,09/02/24,West Ham,L,W,L,L,L,W,L,L,D,L,D,D,L,D,L,L,D,D,W,L,W,L,D,W,L,L,W,W,W,L
2802176,09/02/24,Manchester Reds,L,W,W,D,W,L,W,L,D,L,D,D,D,L,W,D,W,W,W,L,L,D,D,L,D,D,W,L,D,L
2802176,09/02/24,Wolverhampton,W,L,L,L,W,D,W,D,D,L,L,L,D,D,L,L,L,L,L,W,D,W,W,L,D,W,D,D,W,L
2802176,09/02/24,Watford,D,L,D,L,W,D,D,D,L,L,W,D,L,W,L,D,D,L,D,D,L,D,L,L,W,L,L,W,D,W
2802176,09/02/24,London Guns,D,D,D,W,D,W,L,D,D,W,D,D,W,W,W,W,D,D,D,W,W,L,W,L,L,D,W,L,W,W
2802176,09/02/24,Everton,W,W,D,W,W,W,L,D,L,D,D,D,L,D,L,D,D,L,D,L,W,D,W,D,D,W,D,D,L,L
2802176,09/02/24,Burnley,D,L,D,W,L,L,D,L,W,W,W,D,D,W,L,L,L,L,L,L,L,D,D,D,L,L,D,D,D,D
2802176,09/02/24,Southampton,L,L,L,D,D,L,L,D,W,L,W,D,L,L,W,D,D,W,L,L,L,L,L,W,L,L,W,L,D,W
2802176,09/02/24,Leicester,W,L,D,L,L,L,D,L,L,W,L,L,D,W,D,W,D,D,W,L,L,D,D,D,D,W,L,W,D,D
2802176,09/02/24,Crystal Palace,D,W,W,W,L,W,L,W,L,L,W,L,D,L,L,W,W,L,L,W,W,L,D,L,W,D,L,L,D,L
2802176,09/02/24,Newcastle,D,L,L,W,L,L,D,D,L,D,L,D,L,D,D,L,D,L,L,D,L,D,L,L,L,D,L,L,L,D
2802202,09/02/24,Chelsea,D,D,W,W,W,W,W,W,W,L,L,D,W,L,W,L,D,D,W,W,D,W,D,L,W,W,L,W,W,L
2802202,09/02/24,Liverpool,W,D,W,L,L,L,L,L,W,L,L,W,W,W,L,D,D,W,L,W,W,D,W,W,D,L,L,W,D,W
2802202,09/02/24,Tottenham,W,W,L,D,W,D,W,D,W,L,W,L,L,D,W,L,D,D,L,D,W,L,L,D,W,W,L,L,W,W
2802202,09/02/24,Manchester Blue,W,D,D,W,W,L,D,D,L,W,W,D,W,W,D,W,W,D,W,D,L,W,L,L,L,W,L,W,L,L
2802202,09/02/24,Bournemouth,D,L,W,W,W,W,D,D,L,L,W,W,W,W,L,W,L,W,W,D,L,D,W,L,D,W,W,D,W,W
2802202,09/02/24,West Ham,D,D,L,L,L,L,D,W,L,W,L,D,L,L,L,L,L,L,L,D,W,D,L,D,W,D,D,L,L,L
2802202,09/02/24,Manchester Reds,W,W,D,W,W,W,L,W,L,W,D,L,L,D,L,W,W,W,W,W,W,L,W,D,D,L,W,W,L,W
2802202,09/02/24,Wolverhampton,L,D,L,W,L,W,L,W,L,L,D,L,W,W,W,L,W,L,W,D,L,L,W,W,L,W,D,D,W,W
2802202,09/02/24,Watford,L,D,D,W,L,W,L,W,L,W,W,L,L,W,W,W,W,D,D,D,L,W,W,L,L,L,W,D,W,L
2802202,09/02/24,London Guns,W,W,L,D,D,D,L,L,W,W,D,W,W,W,D,W,W,L,W,W,D,W,D,D,W,W,L,W,W,W
2802202,09/02/24,Everton,L,D,D,L,L,D,W,W,W,W,W,D,W,L,W,W,L,L,W,L,D,W,W,W,W,D,W,W,L,L
2802202,09/02/24,Burnley,L,D,W,L,D,L,W,L,L,L,L,D,L,L,L,L,W,L,L,L,W,L,L,L,L,L,W,D,D,L
2802202,09/02/24,Southampton,D,D,D,L,W,D,L,L,L,W,D,W,W,L,L,W,L,L,L,L,L,W,L,W,L,L,D,L,L,W
2802202,09/02/24,Leicester,W,L,W,L,L,L,W,D,W,L,D,D,L,L,W,L,L,W,L,W,W,D,W,W,L,W,W,L,L,L
2802202,09/02/24,Crystal Palace,L,D,D,L,W,W,D,L,W,W,L,D,L,D,L,L,L,W,D,L,L,L,L,W,D,L,L,L,W,W
2802202,09/02/24,Newcastle,L,L,L,W,L,L,W,L,W,L,D,D,L,D,W,D,D,W,L,L,D,L,L,L,W,L,D,L,L,L
2802230,09/02/24,Chelsea,L,W,L,W,W,W,L,D,W,D,W,L,W,L,W,W,D,W,W,D,L,W,L,W,W,W,D,W,D,W
2802230,09/02/24,Liverpool,W,W,W,W,W,W,D,W,D,W,W,W,D,W,W,L,W,W,W,W,W,L,D,W,D,W,D,L,D,L
2802230,09/02/24,Tottenham,W,L,W,W,L,D,D,L,W,D,D,L,L,W,L,L,W,L,W,L,W,L,D,W,D,L,W,W,L,L
2802230,09/02/24,Manchester Blue,W,D,W,W,L,L,W,L,D,W,L,L,W,W,W,W,L,D,W,D,W,W,W,W,W,L,W,D,W,W
2802230,09/02/24,Bournemouth,D,L,W,D,D,W,D,W,W,W,D,W,D,L,L,L,D,W,W,W,L,W,D,L,D,W,D,W,L,W
2802230,09/02/24,West Ham,L,D,L,L,W,L,W,D,D,D,D,L,W,W,L,L,D,D,L,W,L,L,L,L,W,L,D,L,D,L
2802230,09/02/24,Manchester Reds,D,W,W,W,W,D,W,D,W,D,W,W,D,L,D,W,L,D,L,D,W,W,W,D,D,L,D,W,W,L
2802230,09/02/24,Wolverhampton,W,L,D,L,L,D,L,L,L,D,W,W,D,W,L,D,L,W,L,L,W,W,D,L,L,D,L,W,L,L
2802230,09/02/24,Watford,L,D,W,L,L,D,L,L,L,L,L,W,D,L,W,D,W,W,W,D,D,W,W,W,D,D,W,L,W,W
2802230,09/02/24,London Guns,L,W,D,D,W,W,W,W,L,D,L,W,W,L,L,W,W,D,L,W,W,L,L,D,D,L,D,L,D,W
2802230,09/02/24,Everton,W,W,L,W,L,L,D,D,W,L,W,L,L,W,W,D,D,L,W,D,W,W,W,L,L,W,D,L,D,L
2802230,09/02/24,Burnley,W,D,D,L,W,L,W,D,L,D,D,L,L,W,D,L,W,D,W,D,L,L,W,W,D,W,L,D,D,W
2802230,09/02/24,Southampton,L,D,L,L,D,D,W,L,W,L,L,L,D,L,W,W,D,L,L,L,L,L,W,D,L,L,D,L,D,L
2802230,09/02/24,Leicester,L,L,D,W,D,D,L,W,D,W,L,W,W,W,W,D,L,L,L,L,L,W,L,L,W,W,D,L,D,W
2802230,09/02/24,Crystal Palace,W,L,L,L,D,D,L,D,L,L,L,W,L,L,L,D,D,D,L,W,L,L,L,L,D,W,L,W,D,L
2802230,09/02/24,Newcastle,L,D,L,L,L,D,L,W,L,D,W,L,L,L,L,D,L,L,L,L,D,L,L,D,L,L,D,W,D,W
2802254,09/02/24,Chelsea,L,W,W,W,W,W,W,W,W,L,W,D,W,D,D,L,W,W,D,W,L,L,W,L,W,W,W,L,D,L
2802254,09/02/24,Liverpool,W,W,W,D,W,W,D,W,L,W,L,D,D,L,W,W,W,W,L,D,D,W,D,W,W,W,L,D,W,W
2802254,09/02/24,Tottenham,W,D,W,L,L,W,W,D,D,W,L,W,W,W,W,W,W,L,W,D,L,W,L,W,W,D,W,W,D,W
2802254,09/02/24,Manchester Blue,W,D,W,D,D,W,L,W,W,W,W,W,W,D,D,D,L,D,W,W,W,W,D,W,W,D,W,D,W,W
2802254,09/02/24,Bournemouth,D,L,D,D,D,L,L,D,W,W,W,D,D,W,D,D,D,L,W,L,W,W,W,L,L,D,W,W,L,L
2802254,09/02/24,West Ham,L,W,L,D,D,L,W,D,L,L,L,W,W,D,L,L,D,L,L,D,D,L,W,L,L,W,D,W,D,W
2802254,09/02/24,Manchester Reds,W,D,L,W,W,W,L,W,W,W,W,D,L,L,W,W,W,W,D,L,W,W,L,W,W,L,L,W,D,W
2802254,09/02/24,Wolverhampton,D,L,L,W,W,W,D,L,W,L,D,D,D,W,L,D,D,D,L,W,L,L,L,D,L,L,W,L,L,D
2802254,09/02/24,Watford,W,W,L,L,L,W,D,D,L,L,D,L,D,D,D,W,D,L,D,L,L,L,L,L,L,W,L,D,L,W
2802254,09/02/24,London Guns,L,W,W,W,D,W,W,D,W,D,W,D,D,W,W,L,D,D,D,W,D,L,W,W,W,W,L,L,D,D
2802254,09/02/24,Everton,L,D,W,D,W,L,D,L,L,L,L,L,D,D,W,D,L,W,L,L,W,W,W,D,L,D,L,W,L,L
2802254,09/02/24,Burnley,D,L,L,W,D,L,L,W,D,L,L,W,W,L,L,D,D,D,W,D,L,L,L,W,D,L,W,L,W,L
2802254,09/02/24,Southampton,D,L,D,L,D,L,L,L,D,L,D,W,L,D,L,D,L,W,L,L,W,W,D,L,L,W,W,W,W,L
2802254,09/02/24,Leicester,D,W,W,L,L,L,D,L,L,W,L,L,L,D,L,W,L,W,D,W,L,W,D,W,D,L,L,L,L,L
2802254,09/02/24,Crystal Palace,D,L,L,L,L,L,W,L,L,W,W,L,L,D,L,L,L,L,D,L,D,L,W,L,W,L,L,L,W,W
2802254,09/02/24,Newcastle,L,L,L,D,L,L,D,D,D,D,D,L,L,L,W,L,W,L,W,W,W,L,L,L,L,L,D,D,D,L
2802282,09/02/24,Chelsea,L,D,L,W,D,W,W,D,D,W,W,W,W,D,L,W,L,D,W,W,W,D,W,W,W,W,W,W,W,D
2802282,09/02/24,Liverpool,L,W,W,W,W,W,W,W,D,L,W,W,L,W,W,W,W,W,D,W,W,L,L,L,L,D,W,W,W,D
2802282,09/02/24,Tottenham,W,D,W,W,W,W,L,W,L,D,W,W,W,W,L,L,W,D,W,W,D,D,L,L,L,L,D,L,L,L
2802282,09/02/24,Manchester Blue,W,D,D,W,W,L,L,L,W,W,W,W,W,W,D,L,D,W,W,D,W,L,W,W,W,W,L,W,L,L
2802282,09/02/24,Bournemouth,D,W,D,L,D,L,W,D,W,W,L,W,D,W,W,W,D,L,W,L,W,W,W,L,W,W,W,D,W,D
2802282,09/02/24,West Ham,W,L,L,L,L,D,L,W,D,L,D,L,L,D,D,D,W,D,L,D,D,L,L,L,D,W,L,W,W,D
2802282,09/02/24,Manchester Reds,D,D,W,W,W,D,L,D,D,D,W,L,W,L,W,D,D,D,L,W,D,L,L,W,W,L,D,D,W,L
2802282,09/02/24,Wolverhampton,D,D,W,W,D,L,W,W,W,W,W,L,L,L,L,L,W,D,W,L,L,D,W,W,D,D,L,D,W,W
2802282,09/02/24,Watford,W,D,D,L,L,W,L,L,L,L,L,L,D,W,W,W,L,D,L,L,L,D,W,L,W,D,D,W,L,D
2802282,09/02/24,London Guns,D,L,D,W,W,D,L,L,D,D,W,W,W,D,D,D,D,D,W,W,W,W,W,L,W,W,W,D,L,W
2802282,09/02/24,Everton,L,W,W,W,D,D,W,D,L,W,D,W,L,L,W,W,L,W,W,W,L,W,W,W,L,L,L,L,L,W
2802282,09/02/24,Burnley,L,L,L,L,W,L,L,W,L,D,L,W,D,L,D,L,W,L,L,W,L,W,L,L,L,L,D,D,W,D
2802282,09/02/24,Southampton,L,W,L,L,L,L,W,L,L,L,L,L,L,W,L,L,L,D,L,L,D,L,W,W,L,D,L,L,L,D
2802282,09/02/24,Leicester,W,D,W,L,L,W,W,D,W,W,L,L,W,L,W,W,D,D,L,L,L,W,L,W,D,L,W,L,W,W
2802282,09/02/24,Crystal Palace,L,D,L,L,L,L,W,D,W,L,L,L,L,L,L,D,D,L,D,L,L,L,L,L,D,L,W,D,L,D
2802282,09/02/24,Newcastle,W,L,L,L,L,W,L,L,D,L,L,L,D,D,L,L,L,D,L,L,W,W,L,W,L,W,L,L,L,L
2802308,09/02/24,Chelsea,W,L,W,W,L,D,D,W,W,W,L,W,D,W,W,W,D,W,L,D,L,W,W,W,D,D,D,L,D,D
2802308,09/02/24,Liverpool,W,L,L,D,W,D,W,L,L,L,W,L,D,D,W,W,W,W,L,W,W,L,W,W,W,W,L,D,D,D
2802308,09/02/24,Tottenham,W,W,L,W,W,L,L,W,L,W,D,W,W,D,W,W,L,D,D,W,L,W,W,L,W,L,W,W,W,W
2802308,09/02/24,Manchester Blue,D,W,W,W,L,L,D,W,W,W,D,D,D,D,W,L,L,L,L,L,L,L,W,W,D,W,W,W,D,L
2802308,09/02/24,Bournemouth,W,W,D,D,L,W,W,L,L,W,W,D,W,D,W,W,L,W,W,W,W,L,D,L,D,D,D,D,W,W
2802308,09/02/24,West Ham,W,L,W,L,L,W,L,L,D,L,L,D,D,L,L,L,L,D,W,L,W,W,L,D,L,L,D,W,D,W
2802308,09/02/24,Manchester Reds,W,L,W,L,W,W,W,W,W,L,D,W,L,W,L,W,W,W,W,W,D,L,W,W,D,W,W,W,W,L
2802308,09/02/24,Wolverhampton,L,L,W,L,L,W,D,W,W,L,W,D,D,L,W,L,W,L,L,D,W,W,D,W,D,W,W,L,W,D
2802308,09/02/24,Watford,L,L,L,W,D,D,D,L,L,L,L,L,D,D,L,L,W,L,L,W,W,L,L,L,L,L,D,L,L,D
2802308,09/02/24,London Guns,D,W,W,W,W,D,D,W,W,D,L,W,W,W,L,W,W,D,W,L,W,L,W,L,W,L,D,L,W,D
2802308,09/02/24,Everton,L,L,D,L,D,L,D,W,L,D,D,D,L,D,L,W,W,W,L,L,D,W,L,W,W,W,L,D,W,D
2802308,09/02/24,Burnley,L,L,L,L,W,L,W,L,D,D,W,L,D,L,W,L,L,W,D,D,L,D,L,D,L,L,W,W,L,L
2802308,09/02/24,Southampton,W,W,L,L,L,D,L,L,L,L,D,L,D,D,L,D,L,L,D,L,L,D,L,L,D,L,D,L,L,L
2802308,09/02/24,Leicester,L,W,D,L,W,D,L,W,W,D,L,L,D,D,W,L,W,L,W,W,L,W,D,L,L,W,L,W,L,W
2802308,09/02/24,Crystal Palace,L,W,L,W,L,W,D,L,W,W,W,W,L,W,L,D,D,D,W,L,W,W,L,W,L,W,L,L,L,L
2802308,09/02/24,Newcastle,L,W,D,W,W,L,D,L,L,W,D,D,D,L,L,L,L,L,D,D,L,L,D,L,W,L,L,D,L,W
2802332,09/02/24,Chelsea,W,D,D,W,W,L,W,D,L,D,W,W,W,L,W,W,W,L,W,L,W,D,D,W,L,W,D,W,D,W
2802332,09/02/24,Liverpool,D,W,D,D,L,W,W,W,W,W,W,W,L,L,L,D,W,W,D,L,D,W,L,L,L,L,W,L,W,W
2802332,09/02/24,Tottenham,L,D,W,W,W,W,L,W,W,L,W,W,D,W,L,W,L,D,L,W,L,W,W,W,L,D,D,W,L,W
2802332,09/02/24,Manchester Blue,W,L,D,W,W,D,W,W,W,L,L,W,W,W,W,W,L,W,L,W,L,D,L,D,W,W,D,W,W,L
2802332,09/02/24,Bournemouth,W,D,D,W,W,L,W,W,D,L,W,L,W,W,D,W,D,D,W,D,D,L,W,W,L,L,L,D,D,W
2802332,09/02/24,West Ham,L,W,L,W,L,L,L,L,L,W,D,L,W,D,L,L,L,W,L,L,D,L,L,L,D,W,D,D,L,L
2802332,09/02/24,Manchester Reds,W,W,D,L,L,D,L,L,L,W,D,W,W,W,D,W,W,D,W,W,W,D,L,W,W,W,L,L,L,L
2802332,09/02/24,Wolverhampton,W,W,D,L,W,W,W,L,W,L,L,L,W,L,W,L,W,L,L,W,W,L,W,D,L,L,W,L,W,D
2802332,09/02/24,Watford,W,L,D,L,D,W,L,D,D,D,D,D,L,L,L,L,L,D,W,L,L,D,L,D,W,L,W,D,W,D
2802332,09/02/24,London Guns,W,W,L,L,L,D,W,W,D,W,W,L,L,D,W,D,W,L,W,W,L,W,W,D,W,W,L,D,W,W
2802332,09/02/24,Everton,L,D,W,L,W,W,W,D,L,W,L,W,L,L,L,L,W,W,L,L,L,L,W,D,L,W,W,D,L,D
2802332,09/02/24,Burnley,L,D,D,L,D,L,L,W,L,W,D,D,D,L,W,D,L,D,L,W,W,W,W,W,W,L,W,L,L,D
2802332,09/02/24,Southampton,L,L,W,D,D,L,L,L,D,L,L,D,L,W,L,L,L,D,D,W,L,D,W,L,D,D,L,L,W,L
2802332,09/02/24,Leicester,L,L,L,W,L,L,L,D,W,W,L,D,L,W,W,L,W,D,W,L,W,L,D,L,W,W,L,W,L,L
2802332,09/02/24,Crystal Palace,L,L,L,D,L,W,W,L,L,L,L,L,L,L,D,W,L,D,D,D,D,D,L,D,W,L,D,W,W,W
2802332,09/02/24,Newcastle,D,D,W,D,D,D,L,L,W,L,W,L,W,W,D,D,D,L,D,L,W,W,L,L,L,L,D,D,L,L
2802357,09/02/24,Chelsea,W,W,L,D,L,D,W,L,W,L,W,L,D,D,D,W,D,W,D,W,L,L,D,W,D,W,L,W,W,W
2802357,09/02/24,Liverpool,W,W,D,W,L,W,L,W,L,W,W,W,D,W,L,W,W,D,D,L,D,W,D,D,W,D,D,L,D,W
2802357,09/02/24,Tottenham,W,W,W,L,L,W,L,W,L,W,W,W,L,W,W,W,L,L,D,W,W,D,W,D,L,W,W,W,W,W
2802357,09/02/24,Manchester Blue,W,W,L,W,L,L,L,W,W,L,W,W,D,L,W,W,D,W,D,W,W,D,W,D,D,D,W,W,D,W
2802357,09/02/24,Bournemouth,W,L,W,W,W,L,L,D,W,L,L,L,L,W,W,W,W,L,D,L,D,D,W,W,D,D,L,D,L,W
2802357,09/02/24,West Ham,W,W,W,L,D,D,L,L,W,W,L,W,D,L,L,D,L,L,D,L,W,L,D,L,L,D,D,D,D,L
2802357,09/02/24,Manchester Reds,L,W,W,W,W,D,W,W,W,W,L,L,W,D,W,L,W,W,L,L,W,W,W,W,L,L,W,D,L,L
2802357,09/02/24,Wolverhampton,L,L,D,D,L,L,W,L,L,L,D,W,D,L,L,L,D,D,W,W,W,D,L,W,W,D,W,D,L,L
2802357,09/02/24,Watford,L,W,L,D,D,W,D,L,L,W,D,L,W,L,D,L,W,D,L,W,L,W,L,W,W,D,L,L,W,L
2802357,09/02/24,London Guns,L,L,L,D,W,W,L,W,W,W,W,W,L,W,W,L,W,W,D,W,W,L,W,W,D,W,L,W,D,W
2802357,09/02/24,Everton,W,W,W,L,D,D,D,W,W,L,L,W,D,L,W,W,L,D,D,W,L,L,D,L,W,L,W,L,D,D
2802357,09/02/24,Burnley,L,L,L,W,D,D,W,L,L,L,W,L,W,L,L,L,L,W,L,L,W,D,D,L,L,D,L,L,D,L
2802357,09/02/24,Southampton,L,L,L,L,D,D,L,L,L,W,L,L,D,W,D,D,D,D,W,L,L,D,L,L,D,L,D,D,W,L
2802357,09/02/24,Leicester,L,L,L,D,D,W,W,L,L,W,L,W,W,W,D,L,W,L,W,W,L,D,L,L,D,D,L,D,D,W
2802357,09/02/24,Crystal Palace,W,L,W,D,W,L,W,W,W,L,W,L,D,W,L,W,L,L,L,L,L,D,D,D,W,W,W,D,D,D
2802357,09/02/24,Newcastle,L,L,W,L,W,L,W,D,L,L,L,L,L,L,L,L,L,D,W,L,L,W,L,L,L,L,D,D,L,L
2802386,10/02/24,Chelsea,D,W,W,L,W,W,L,W,W,W,D,D,W,W,L,L,W,W,W,D,L,W,W,W,L,W,W,W,W,L
2802386,10/02/24,Liverpool,D,W,L,D,D,L,D,W,W,W,D,W,W,W,W,W,W,W,D,W,W,D,W,W,L,W,W,W,D,W
2802386,10/02/24,Tottenham,D,L,D,W,W,W,L,D,L,W,D,L,L,W,W,W,L,D,W,L,D,W,W,W,D,L,L,L,W,W
2802386,10/02/24,Manchester Blue,D,W,W,D,W,L,W,W,W,W,L,W,L,W,W,W,W,L,W,W,W,W,W,D,D,W,L,W,D,W
2802386,10/02/24,Bournemouth,W,D,D,D,D,W,D,D,L,L,L,D,D,L,W,W,L,W,L,D,W,L,L,L,D,W,L,W,D,W
2802386,10/02/24,West Ham,W,L,D,D,L,W,L,D,W,W,W,D,W,L,D,W,L,W,L,D,L,W,D,W,D,W,L,W,D,L
2802386,10/02/24,Manchester Reds,W,W,W,D,W,W,W,L,L,W,D,W,W,W,L,L,W,D,W,W,W,L,L,L,W,L,L,L,W,L
2802386,10/02/24,Wolverhampton,L,D,W,W,L,W,W,L,L,L,W,W,W,L,W,W,W,D,W,W,L,L,W,L,W,L,W,D,L,D
2802386,10/02/24,Watford,L,W,W,L,D,L,W,L,W,L,D,W,L,W,W,L,D,D,L,L,W,W,L,L,D,W,W,D,L,W
2802386,10/02/24,London Guns,W,D,L,W,D,W,W,L,W,L,D,L,L,W,D,W,W,D,L,D,W,W,L,W,D,W,L,L,W,W
2802386,10/02/24,Everton,L,L,D,W,D,L,D,D,L,L,W,L,W,L,L,L,L,L,W,D,D,D,D,D,W,D,W,L,W,D
2802386,10/02/24,Burnley,L,D,L,L,L,D,L,W,W,L,W,D,W,L,L,L,L,L,L,L,W,L,L,D,L,L,D,D,L,L
2802386,10/02/24,Southampton,D,L,L,L,L,L,L,W,W,L,L,D,L,D,L,L,D,D,L,L,L,L,D,L,W,L,D,L,D,L
2802386,10/02/24,Leicester,D,L,D,D,W,D,W,D,L,W,D,L,L,L,L,W,W,D,D,D,L,L,D,D,D,L,L,W,L,L
2802386,10/02/24,Crystal Palace,D,L,D,W,L,L,L,D,L,W,L,L,D,D,D,L,L,L,W,D,L,L,D,W,L,D,W,L,D,D
2802386,10/02/24,Newcastle,D,W,L,L,D,L,D,L,L,L,D,D,L,L,D,L,L,D,L,D,L,W,D,L,D,L,W,D,L,D
2802409,10/02/24,Chelsea,D,W,W,W,D,W,W,W,W,D,D,D,D,D,W,D,L,L,L,W,L,W,W,W,W,W,L,D,L,W
2802409,10/02/24,Liverpool,D,D,L,W,W,D,D,W,W,W,D,W,W,L,D,D,L,D,W,W,D,L,D,W,W,D,L,W,L,W
2802409,10/02/24,Tottenham,W,L,W,L,L,L,D,L,D,W,W,D,D,W,W,D,L,L,W,L,D,D,W,D,L,D,D,D,D,W
